datasetName,substringLength,sampleSize,profileParam,useAllLanguages,actual,null,af,ar,bg,bn,ca,cs,da,de,el,en,es,et,fa,fi,fr,gu,he,hi,hr,hu,id,it,ja,kn,ko,lt,lv,mk,ml,mr,ne,nl,no,pa,pl,pt,ro,ru,si,sk,sl,so,sq,sv,sw,ta,te,th,tl,tr,uk,ur,vi,zh-cn,zh-tw
wordpress-translations,0,1,merged-average,true,lv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,mk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,mr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,ne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,nl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,pa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,pl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,pt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,ro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,si,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,sk,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,sl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,so,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,sq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,sv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,sw,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,ta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,te,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,th,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,tl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,tr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0
wordpress-translations,0,1,merged-average,true,uk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
wordpress-translations,0,1,merged-average,true,ur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
wordpress-translations,0,1,merged-average,true,vi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
wordpress-translations,0,1,merged-average,true,zh-cn,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2
wordpress-translations,0,1,merged-average,true,zh-tw,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
wordpress-translations,5,10,merged-average,true,af,0,129,0,0,0,10,4,35,15,0,16,3,15,0,9,27,0,0,0,2,4,17,7,0,0,0,4,4,0,0,0,0,64,16,0,13,19,8,0,0,4,4,19,7,4,7,0,0,0,26,7,0,0,1,0,0
wordpress-translations,5,10,merged-average,true,ar,1,1,408,0,0,1,0,0,3,0,5,1,0,57,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15,0,0,0
wordpress-translations,5,10,merged-average,true,bg,2,1,0,192,0,3,0,0,4,0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,188,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,1,1,0,0,0,1,1,31,0,1,0,0
wordpress-translations,5,10,merged-average,true,bn,1,0,0,0,487,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,ca,2,9,0,0,0,120,2,9,8,0,14,57,5,0,7,55,0,0,0,5,7,5,42,0,0,0,2,8,0,0,0,0,7,11,0,3,42,17,0,0,10,10,8,3,9,4,0,0,0,12,4,0,0,3,0,0
wordpress-translations,5,10,merged-average,true,cs,1,2,0,0,0,9,188,4,7,0,7,7,12,0,3,11,0,0,0,33,23,5,21,0,0,0,4,1,0,0,0,0,3,8,0,12,26,9,0,0,53,17,4,5,0,6,0,0,0,13,5,0,0,1,0,0
wordpress-translations,5,10,merged-average,true,da,0,33,0,0,0,7,1,152,13,0,17,6,10,0,6,26,0,0,0,4,3,18,14,0,0,0,10,5,0,0,0,0,19,66,0,3,8,8,0,0,6,8,8,7,16,4,0,0,0,13,7,0,0,2,0,0
wordpress-translations,5,10,merged-average,true,de,1,51,0,0,0,19,1,29,151,0,20,8,13,0,10,21,0,0,0,4,3,8,11,0,0,0,3,6,0,0,0,0,38,16,0,7,16,4,0,0,4,0,3,10,15,5,0,0,0,12,7,0,0,4,0,0
wordpress-translations,5,10,merged-average,true,el,0,0,0,0,0,2,0,0,3,485,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
wordpress-translations,5,10,merged-average,true,en,0,26,0,0,0,20,0,27,9,0,169,11,5,0,2,45,0,0,0,4,0,5,31,0,0,0,0,4,0,0,0,0,14,11,0,2,26,32,0,0,3,3,2,9,14,0,0,0,0,18,2,0,0,6,0,0
wordpress-translations,5,10,merged-average,true,es,0,7,0,0,0,35,4,13,6,0,15,143,5,0,6,39,0,0,0,6,8,12,51,0,0,0,6,4,0,0,0,0,7,6,0,0,54,23,0,0,4,2,7,7,12,3,0,0,0,9,5,0,0,1,0,0
wordpress-translations,5,10,merged-average,true,et,0,10,0,0,0,6,1,12,8,0,16,8,158,0,54,16,0,0,0,11,2,12,18,0,0,0,9,10,0,0,0,0,15,5,0,0,16,10,0,0,2,3,36,14,5,8,0,0,0,22,9,0,0,4,0,0
wordpress-translations,5,10,merged-average,true,fa,0,0,51,0,0,6,0,0,1,0,2,0,0,395,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,38,1,0,0
wordpress-translations,5,10,merged-average,true,fi,2,13,0,0,0,14,0,3,6,0,8,2,27,0,241,16,0,0,0,4,9,11,13,0,0,0,7,14,0,0,0,0,16,9,0,0,9,8,0,0,2,2,18,4,11,3,0,0,0,20,4,0,0,4,0,0
wordpress-translations,5,10,merged-average,true,fr,0,16,0,0,0,17,3,17,6,0,23,19,7,0,14,193,0,0,0,1,7,5,38,0,0,0,2,8,0,0,0,0,12,14,0,2,29,26,0,0,8,3,1,11,3,1,0,0,0,11,1,0,0,2,0,0
wordpress-translations,5,10,merged-average,true,gu,2,0,0,0,0,1,0,1,4,0,3,1,1,0,0,2,476,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
wordpress-translations,5,10,merged-average,true,he,1,1,0,0,0,4,0,0,2,0,0,0,1,0,0,3,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
wordpress-translations,5,10,merged-average,true,hi,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,361,0,0,0,1,0,0,0,0,0,0,0,59,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
wordpress-translations,5,10,merged-average,true,hr,3,5,0,0,0,10,9,2,13,0,10,7,10,0,10,5,0,0,0,154,1,15,16,0,0,0,6,6,0,0,0,0,6,7,0,13,24,11,0,0,23,61,8,16,1,18,0,0,0,23,7,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,hu,0,7,0,0,0,18,10,14,7,0,7,9,9,0,13,7,0,0,0,5,272,6,3,0,0,0,1,2,0,0,0,0,11,16,0,8,15,1,0,0,8,4,6,6,4,5,0,0,0,17,9,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,id,1,15,0,0,0,14,1,13,8,0,12,8,11,0,9,13,0,0,0,7,4,171,16,0,0,0,12,7,0,0,0,0,8,11,0,3,21,16,0,0,4,2,9,10,7,21,0,0,0,57,9,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,it,2,4,0,0,0,28,2,17,9,0,20,26,6,0,15,25,0,0,0,15,3,7,161,0,0,0,7,2,0,0,0,0,5,10,0,4,40,25,0,0,3,4,3,7,9,12,0,0,0,16,7,0,0,6,0,0
wordpress-translations,5,10,merged-average,true,ja,1,2,0,0,0,5,0,2,4,0,7,0,0,0,0,3,0,0,0,0,0,1,1,460,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,4,0
wordpress-translations,5,10,merged-average,true,kn,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,ko,2,1,0,0,0,5,0,1,6,0,6,2,0,0,0,1,0,0,0,1,0,0,3,0,0,461,0,1,0,0,0,0,0,1,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,lt,2,14,0,0,0,6,1,4,8,0,3,5,22,0,14,10,0,0,0,18,1,15,23,0,0,0,193,40,0,0,0,0,0,12,0,5,18,21,0,0,6,10,10,9,6,7,0,0,0,12,5,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,lv,0,5,0,0,0,6,4,12,7,0,9,5,12,0,10,17,0,0,0,17,2,16,11,0,0,0,19,263,0,0,0,0,6,11,0,5,9,10,0,0,4,7,4,7,6,3,0,0,0,8,3,0,0,2,0,0
wordpress-translations,5,10,merged-average,true,mk,2,1,0,72,0,2,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,341,0,0,0,0,1,0,0,0,3,54,0,0,0,0,0,1,0,0,0,0,2,0,12,0,0,0,0
wordpress-translations,5,10,merged-average,true,ml,4,0,0,0,0,0,0,1,3,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,482,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,mr,2,0,0,0,0,1,0,1,3,0,4,0,1,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,253,77,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,ne,1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,0,105,1,0,0,0,0,0,0,1,0,0,0,58,323,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,nl,1,76,0,0,0,14,1,35,20,0,26,8,9,0,8,15,0,0,0,9,2,5,20,0,0,0,2,3,0,0,0,0,123,18,0,6,8,15,0,0,3,10,14,17,4,5,0,0,0,18,4,0,0,1,0,0
wordpress-translations,5,10,merged-average,true,no,2,28,0,0,0,10,2,92,14,0,13,4,10,0,17,25,0,0,0,8,3,12,11,0,0,0,4,4,0,0,0,0,16,139,0,0,16,4,0,0,1,6,4,11,24,1,0,0,0,12,5,0,0,2,0,0
wordpress-translations,5,10,merged-average,true,pa,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,pl,2,11,0,0,0,1,3,3,9,0,12,7,12,0,6,3,0,0,0,19,4,7,9,0,0,0,2,7,0,0,0,0,2,4,0,269,20,13,0,0,7,10,7,7,1,19,0,0,0,18,0,0,0,6,0,0
wordpress-translations,5,10,merged-average,true,pt,1,8,0,0,0,26,10,16,7,0,10,49,8,0,7,24,0,0,0,13,7,8,44,0,0,0,3,3,0,0,0,0,9,13,0,1,152,30,0,0,13,7,3,2,8,1,0,0,0,11,3,0,0,3,0,0
wordpress-translations,5,10,merged-average,true,ro,2,9,0,0,0,19,2,8,7,0,13,25,7,0,9,21,0,0,0,10,5,5,37,0,0,0,6,3,0,0,0,0,9,4,0,3,18,236,0,0,5,4,2,5,8,4,0,0,0,8,5,0,0,1,0,0
wordpress-translations,5,10,merged-average,true,ru,0,0,0,82,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,97,0,0,0,0,0,0,0,3,1,261,0,0,0,0,1,0,0,0,0,0,2,0,46,0,0,0,0
wordpress-translations,5,10,merged-average,true,si,0,2,0,0,0,4,0,1,4,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,3,0,0,0,0,1,0,0,3,0,0
wordpress-translations,5,10,merged-average,true,sk,0,9,0,0,0,7,80,9,5,0,12,16,10,0,9,9,0,0,0,23,20,12,12,0,0,0,4,7,0,0,0,0,4,10,0,15,23,9,0,0,113,28,6,17,3,5,0,0,0,20,1,0,0,2,0,0
wordpress-translations,5,10,merged-average,true,sl,1,11,0,0,0,9,15,7,7,0,10,5,9,0,10,5,0,0,0,58,2,11,20,0,0,0,21,4,0,0,0,0,3,11,0,13,21,16,0,0,27,133,8,23,2,16,0,0,0,18,4,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,so,0,9,0,0,0,9,0,9,8,0,8,7,9,0,11,2,0,0,0,6,2,23,12,0,0,0,8,1,0,0,0,0,17,3,0,2,19,5,0,0,0,0,272,2,8,18,0,0,0,24,6,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,sq,0,5,0,0,0,11,1,6,12,0,8,6,9,0,16,7,0,0,0,16,0,6,6,0,0,0,6,2,0,0,0,0,4,7,0,6,23,12,0,0,7,17,3,267,4,22,0,0,0,9,1,0,0,1,0,0
wordpress-translations,5,10,merged-average,true,sv,2,16,0,0,0,22,1,52,14,0,19,10,6,0,16,13,0,0,0,7,5,13,15,0,0,0,6,5,0,0,0,0,16,47,0,1,10,12,0,0,5,1,7,10,129,2,0,0,0,30,7,0,0,1,0,0
wordpress-translations,5,10,merged-average,true,sw,1,3,0,0,0,8,0,5,8,0,12,6,10,0,17,7,0,0,0,17,19,22,29,0,0,0,5,10,0,0,0,0,6,4,0,11,11,15,0,0,3,4,37,17,1,153,0,0,0,50,7,0,0,2,0,0
wordpress-translations,5,10,merged-average,true,ta,0,1,0,0,0,0,0,2,3,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,486,0,0,0,0,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,te,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,489,0,1,0,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,th,1,0,0,0,0,0,0,0,2,0,9,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,476,0,1,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,tl,1,5,0,0,0,15,2,9,9,0,19,6,8,0,7,6,0,0,0,2,3,23,30,0,0,0,3,5,0,0,0,0,2,9,0,5,15,9,0,0,3,2,32,8,0,14,0,0,0,245,3,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,tr,1,11,0,0,0,10,1,13,14,0,7,15,9,0,16,3,0,0,0,7,3,12,16,0,0,0,3,8,0,0,0,0,2,9,0,1,9,10,0,0,2,9,7,10,7,9,0,0,0,18,258,0,0,0,0,0
wordpress-translations,5,10,merged-average,true,uk,2,1,0,60,0,0,0,0,6,0,3,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,102,0,0,0,0,0,0,0,1,3,82,0,0,0,0,2,0,0,0,0,0,1,0,232,0,0,0,0
wordpress-translations,5,10,merged-average,true,ur,0,0,44,0,0,5,0,0,6,0,0,0,0,75,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,2,0,0,0,2,0,0,355,0,0,0
wordpress-translations,5,10,merged-average,true,vi,2,2,0,0,0,3,1,4,3,0,9,0,1,0,3,7,0,0,0,2,1,2,7,0,0,0,2,4,0,0,0,0,1,3,0,1,6,2,0,0,4,0,2,0,0,0,0,0,0,14,0,0,0,414,0,0
wordpress-translations,5,10,merged-average,true,zh-cn,0,9,0,0,0,9,0,1,9,0,8,1,1,0,0,5,0,0,0,2,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,2,4,0,0,0,0,0,0,0,0,419,16
wordpress-translations,5,10,merged-average,true,zh-tw,3,5,0,0,0,10,0,6,7,0,18,0,1,0,0,3,0,0,0,2,0,0,4,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,68,362
wordpress-translations,10,10,merged-average,true,af,0,211,0,0,0,9,4,21,9,0,31,2,12,0,4,5,0,0,0,1,0,10,2,0,0,0,2,2,0,0,0,0,103,15,0,7,15,7,0,0,0,0,4,3,2,3,0,0,0,15,1,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,ar,0,0,463,0,0,1,0,0,1,0,4,0,0,21,1,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,bg,1,3,0,297,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,1,1,0,35,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0
wordpress-translations,10,10,merged-average,true,bn,0,0,0,0,486,1,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,ca,0,3,0,0,0,193,1,5,3,0,17,74,1,0,0,47,0,0,0,5,0,4,25,0,0,0,2,4,0,0,0,0,2,7,0,1,61,24,0,0,7,1,2,1,3,1,0,0,0,4,1,0,0,1,0,0
wordpress-translations,10,10,merged-average,true,cs,3,1,0,0,0,3,323,2,0,0,7,9,6,0,1,1,0,0,0,12,10,3,5,0,0,0,2,1,0,0,0,0,2,2,0,5,15,5,0,0,61,5,0,7,1,3,0,0,0,2,3,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,da,0,21,0,0,0,4,1,238,3,0,18,1,10,0,1,14,0,0,0,5,1,28,9,0,0,0,4,1,0,0,0,0,15,76,0,3,6,8,0,0,1,0,0,3,17,0,0,0,0,9,2,0,0,1,0,0
wordpress-translations,10,10,merged-average,true,de,0,48,0,0,0,6,0,20,299,0,25,3,7,0,1,16,0,0,0,0,0,2,11,0,0,0,1,3,0,0,0,0,15,12,0,0,5,3,0,0,1,0,0,1,15,0,0,0,0,6,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,el,2,0,0,0,0,1,0,0,0,486,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,en,0,12,0,0,0,10,0,20,6,0,318,10,3,0,1,22,0,0,0,2,0,5,20,0,0,0,0,1,0,0,0,0,9,5,0,2,7,19,0,0,0,1,1,1,6,0,0,0,0,19,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,es,0,3,0,0,0,22,2,5,6,0,9,271,3,0,1,22,0,0,0,1,5,3,36,0,0,0,4,2,0,0,0,0,7,1,0,0,61,15,0,0,2,1,2,3,0,2,0,0,0,8,3,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,et,1,6,0,0,0,4,0,2,4,0,7,5,325,0,35,7,0,0,0,5,1,9,17,0,0,0,2,0,0,0,0,0,13,3,0,1,9,9,0,0,0,2,11,3,3,0,0,0,0,9,7,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,fa,0,2,19,0,0,5,0,1,0,0,4,0,0,444,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
wordpress-translations,10,10,merged-average,true,fi,1,3,0,0,0,0,1,2,2,0,8,5,19,0,404,2,0,0,0,2,1,4,4,0,0,0,4,2,0,0,0,0,3,5,0,0,6,1,0,0,1,2,4,3,2,0,0,0,0,9,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,fr,0,8,0,0,0,18,0,15,7,0,18,17,0,0,2,333,0,0,0,3,3,0,16,0,0,0,1,3,0,0,0,0,11,6,0,0,15,14,0,0,0,2,0,1,0,0,0,0,0,5,2,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,gu,1,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,481,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,he,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,hi,2,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,35,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wordpress-translations,10,10,merged-average,true,hr,1,0,0,0,0,1,10,5,4,0,12,5,5,0,6,0,0,0,0,284,1,2,17,0,0,0,5,2,0,0,0,0,0,10,0,4,10,14,0,0,6,71,0,7,0,7,0,0,0,10,1,0,0,0,0,0
